Date,Time,Nitrogen oxides as nitrogen dioxide,Status
10/12/2016,11:00:00,35.54572,V ugm-3
10/12/2016,12:00:00,34.70566,V ugm-3
10/12/2016,13:00:00,34.85388,V ugm-3
10/12/2016,14:00:00,49.04319,V ugm-3
10/12/2016,15:00:00,49.5371,V ugm-3
10/12/2016,16:00:00,57.10056,V ugm-3
10/12/2016,17:00:00,55.71686,V ugm-3
10/12/2016,18:00:00,32.77786,V ugm-3
10/12/2016,19:00:00,41.28083,V ugm-3
10/12/2016,20:00:00,54.38194,V ugm-3
10/12/2016,21:00:00,41.62652,V ugm-3
10/12/2016,22:00:00,26.00426,V ugm-3
10/12/2016,23:00:00,34.06258,V ugm-3
10/12/2016,24:00:00,22.79031,V ugm-3
11/12/2016,01:00:00,20.75828,V ugm-3
11/12/2016,02:00:00,14.15059,V ugm-3
11/12/2016,03:00:00,19.72361,V ugm-3
11/12/2016,04:00:00,26.03056,V ugm-3
11/12/2016,05:00:00,13.46591,V ugm-3
11/12/2016,06:00:00,8.51015,V ugm-3
11/12/2016,07:00:00,7.90962,V ugm-3
11/12/2016,08:00:00,8.26009,V ugm-3
11/12/2016,09:00:00,8.15968,V ugm-3
11/12/2016,10:00:00,10.3122,V ugm-3
11/12/2016,11:00:00,15.16804,V ugm-3
11/12/2016,12:00:00,15.91869,V ugm-3
11/12/2016,13:00:00,16.31936,V ugm-3
11/12/2016,14:00:00,16.16875,V ugm-3
11/12/2016,15:00:00,17.47069,V ugm-3
11/12/2016,16:00:00,17.47069,V ugm-3
11/12/2016,17:00:00,26.43123,V ugm-3
11/12/2016,18:00:00,18.42168,V ugm-3
11/12/2016,19:00:00,26.9323,V ugm-3
11/12/2016,20:00:00,44.80366,V ugm-3
11/12/2016,21:00:00,45.65472,V ugm-3
11/12/2016,22:00:00,32.33894,V ugm-3
11/12/2016,23:00:00,27.58255,V ugm-3
11/12/2016,24:00:00,17.87136,V ugm-3
12/12/2016,01:00:00,22.4349,V ugm-3
12/12/2016,02:00:00,39.86925,V ugm-3
12/12/2016,03:00:00,44.04201,V ugm-3
12/12/2016,04:00:00,39.32865,V ugm-3
12/12/2016,05:00:00,19.86705,V ugm-3
12/12/2016,06:00:00,26.50629,V ugm-3
12/12/2016,07:00:00,73.74122,V ugm-3
12/12/2016,08:00:00,173.48192,V ugm-3
12/12/2016,09:00:00,218.53755,V ugm-3
12/12/2016,10:00:00,148.24266,V ugm-3
12/12/2016,11:00:00,175.76258,V ugm-3
12/12/2016,12:00:00,230.24492,V ugm-3
12/12/2016,13:00:00,135.21758,V ugm-3
12/12/2016,14:00:00,132.37943,V ugm-3
12/12/2016,15:00:00,145.25246,V ugm-3
12/12/2016,16:00:00,171.60671,V ugm-3
12/12/2016,17:00:00,143.68134,V ugm-3
12/12/2016,18:00:00,147.93857,V ugm-3
12/12/2016,19:00:00,134.96417,V ugm-3
12/12/2016,20:00:00,160.50752,V ugm-3
12/12/2016,21:00:00,139.98161,V ugm-3
12/12/2016,22:00:00,101.86931,V ugm-3
12/12/2016,23:00:00,115.35053,V ugm-3
12/12/2016,24:00:00,103.59248,V ugm-3
13/12/2016,01:00:00,105.75232,V ugm-3
13/12/2016,02:00:00,111.83981,V ugm-3
13/12/2016,03:00:00,102.75958,V ugm-3
13/12/2016,04:00:00,42.63202,V ugm-3
13/12/2016,05:00:00,24.93278,V ugm-3
13/12/2016,06:00:00,28.83237,V ugm-3
13/12/2016,07:00:00,38.88734,V ugm-3
13/12/2016,08:00:00,50.89163,V ugm-3
13/12/2016,09:00:00,97.37207,V ugm-3
13/12/2016,10:00:00,146.41813,V ugm-3
13/12/2016,11:00:00,110.19825,V ugm-3
13/12/2016,12:00:00,93.98647,V ugm-3
13/12/2016,13:00:00,143.08369,V ugm-3
13/12/2016,14:00:00,147.54698,V ugm-3
13/12/2016,15:00:00,165.75972,V ugm-3
13/12/2016,16:00:00,137.18363,V ugm-3
13/12/2016,17:00:00,172.17233,V ugm-3
13/12/2016,18:00:00,199.41398,V ugm-3
13/12/2016,19:00:00,165.55461,V ugm-3
13/12/2016,20:00:00,260.61781,V ugm-3
13/12/2016,21:00:00,184.1771,V ugm-3
13/12/2016,22:00:00,84.44453,V ugm-3
13/12/2016,23:00:00,66.28295,V ugm-3
13/12/2016,24:00:00,37.1943,V ugm-3
14/12/2016,01:00:00,21.46271,V ugm-3
14/12/2016,02:00:00,15.7845,V ugm-3
14/12/2016,03:00:00,15.16182,V ugm-3
14/12/2016,04:00:00,15.21394,V ugm-3
14/12/2016,05:00:00,13.34399,V ugm-3
14/12/2016,06:00:00,15.88905,V ugm-3
14/12/2016,07:00:00,21.08101,V ugm-3
14/12/2016,08:00:00,47.35493,V ugm-3
14/12/2016,09:00:00,76.64057,V ugm-3
14/12/2016,10:00:00,72.17488,V ugm-3
14/12/2016,11:00:00,76.58845,V ugm-3
14/12/2016,12:00:00,79.23679,V ugm-3
14/12/2016,13:00:00,88.94655,V ugm-3
14/12/2016,14:00:00,94.24274,V ugm-3
14/12/2016,15:00:00,112.15665,V ugm-3
14/12/2016,16:00:00,147.10233,V ugm-3
14/12/2016,17:00:00,154.683,V ugm-3
14/12/2016,18:00:00,229.194,V ugm-3
14/12/2016,19:00:00,152.55391,V ugm-3
14/12/2016,20:00:00,110.39141,V ugm-3
14/12/2016,21:00:00,106.2891,V ugm-3
14/12/2016,22:00:00,82.09263,V ugm-3
14/12/2016,23:00:00,116.82984,V ugm-3
14/12/2016,24:00:00,124.30676,V ugm-3
15/12/2016,01:00:00,70.41124,V ugm-3
15/12/2016,02:00:00,64.24598,V ugm-3
15/12/2016,03:00:00,50.54977,V ugm-3
15/12/2016,04:00:00,33.83978,V ugm-3
15/12/2016,05:00:00,30.94951,V ugm-3
15/12/2016,06:00:00,28.11184,V ugm-3
15/12/2016,07:00:00,42.71999,V ugm-3
15/12/2016,08:00:00,68.57269,V ugm-3
15/12/2016,09:00:00,92.53344,V ugm-3
15/12/2016,10:00:00,114.39188,V ugm-3
15/12/2016,11:00:00,100.36322,V ugm-3
15/12/2016,12:00:00,117.65031,V ugm-3
15/12/2016,13:00:00,108.82221,V ugm-3
15/12/2016,14:00:00,107.24631,V ugm-3
15/12/2016,15:00:00,110.55684,V ugm-3
15/12/2016,16:00:00,132.25846,V ugm-3
15/12/2016,17:00:00,132.20587,V ugm-3
15/12/2016,18:00:00,124.95462,V ugm-3
15/12/2016,19:00:00,87.38356,V ugm-3
15/12/2016,20:00:00,89.0656,V ugm-3
15/12/2016,21:00:00,81.55139,V ugm-3
15/12/2016,22:00:00,75.77134,V ugm-3
15/12/2016,23:00:00,76.2442,V ugm-3
15/12/2016,24:00:00,72.77588,V ugm-3
16/12/2016,01:00:00,63.58808,V ugm-3
16/12/2016,02:00:00,64.22621,V ugm-3
16/12/2016,03:00:00,56.83615,V ugm-3
16/12/2016,04:00:00,41.36451,V ugm-3
16/12/2016,05:00:00,39.9287,V ugm-3
16/12/2016,06:00:00,42.32171,V ugm-3
16/12/2016,07:00:00,53.32719,V ugm-3
16/12/2016,08:00:00,84.90831,V ugm-3
16/12/2016,09:00:00,118.24462,V ugm-3
16/12/2016,10:00:00,105.27165,V ugm-3
16/12/2016,11:00:00,59.91958,V ugm-3
16/12/2016,12:00:00,85.33384,V ugm-3
16/12/2016,13:00:00,54.97529,V ugm-3
16/12/2016,14:00:00,47.37215,V ugm-3
16/12/2016,15:00:00,68.05392,V ugm-3
16/12/2016,16:00:00,88.89587,V ugm-3
16/12/2016,17:00:00,96.71178,V ugm-3
16/12/2016,18:00:00,102.40051,V ugm-3
16/12/2016,19:00:00,122.44447,V ugm-3
16/12/2016,20:00:00,99.90183,V ugm-3
16/12/2016,21:00:00,76.18874,V ugm-3
16/12/2016,22:00:00,66.03432,V ugm-3
16/12/2016,23:00:00,97.66898,V ugm-3
16/12/2016,24:00:00,73.63699,V ugm-3
17/12/2016,01:00:00,38.0103,V ugm-3
17/12/2016,02:00:00,48.62531,V ugm-3
17/12/2016,03:00:00,80.36134,V ugm-3
17/12/2016,04:00:00,42.49336,V ugm-3
17/12/2016,05:00:00,28.07789,V ugm-3
17/12/2016,06:00:00,16.67509,V ugm-3
17/12/2016,07:00:00,18.50344,V ugm-3
17/12/2016,08:00:00,34.04872,V ugm-3
17/12/2016,09:00:00,84.93317,V ugm-3
17/12/2016,10:00:00,174.65285,V ugm-3
17/12/2016,11:00:00,168.52089,V ugm-3
17/12/2016,12:00:00,29.90624,V ugm-3
17/12/2016,13:00:00,25.76424,V ugm-3
17/12/2016,14:00:00,31.89715,V ugm-3
17/12/2016,15:00:00,53.62793,V ugm-3
17/12/2016,16:00:00,62.12613,V ugm-3
17/12/2016,17:00:00,151.36242,V ugm-3
17/12/2016,18:00:00,185.7879,V ugm-3
17/12/2016,19:00:00,269.96754,V ugm-3
17/12/2016,20:00:00,247.48324,V ugm-3
17/12/2016,21:00:00,179.8166,V ugm-3
17/12/2016,22:00:00,266.1478,V ugm-3
17/12/2016,23:00:00,304.39254,V ugm-3
17/12/2016,24:00:00,178.41808,V ugm-3
18/12/2016,01:00:00,169.18103,V ugm-3
18/12/2016,02:00:00,118.39714,V ugm-3
18/12/2016,03:00:00,113.01058,V ugm-3
18/12/2016,04:00:00,105.28504,V ugm-3
18/12/2016,05:00:00,55.22678,V ugm-3
18/12/2016,06:00:00,35.91053,V ugm-3
18/12/2016,07:00:00,38.79506,V ugm-3
18/12/2016,08:00:00,44.18114,V ugm-3
18/12/2016,09:00:00,55.44433,V ugm-3
18/12/2016,10:00:00,53.15937,V ugm-3
18/12/2016,11:00:00,68.39387,V ugm-3
18/12/2016,12:00:00,136.35312,V ugm-3
18/12/2016,13:00:00,156.91967,V ugm-3
18/12/2016,14:00:00,171.82904,V ugm-3
18/12/2016,15:00:00,107.07992,V ugm-3
18/12/2016,16:00:00,207.79456,V ugm-3
18/12/2016,17:00:00,207.41302,V ugm-3
18/12/2016,18:00:00,211.3848,V ugm-3
18/12/2016,19:00:00,349.86032,V ugm-3
18/12/2016,20:00:00,309.2699,V ugm-3
18/12/2016,21:00:00,409.60299,V ugm-3
18/12/2016,22:00:00,361.66714,V ugm-3
18/12/2016,23:00:00,322.65501,V ugm-3
18/12/2016,24:00:00,332.55793,V ugm-3
19/12/2016,01:00:00,233.04323,V ugm-3
19/12/2016,02:00:00,187.32938,V ugm-3
19/12/2016,03:00:00,162.07003,V ugm-3
19/12/2016,04:00:00,147.04591,V ugm-3
19/12/2016,05:00:00,101.86453,V ugm-3
19/12/2016,06:00:00,112.92595,V ugm-3
19/12/2016,07:00:00,170.26988,V ugm-3
19/12/2016,08:00:00,297.88909,V ugm-3
19/12/2016,09:00:00,494.57441,V ugm-3
19/12/2016,10:00:00,576.29697,V ugm-3
19/12/2016,11:00:00,582.90083,V ugm-3
19/12/2016,12:00:00,451.09898,V ugm-3
19/12/2016,13:00:00,177.20364,V ugm-3
19/12/2016,14:00:00,127.06889,V ugm-3
19/12/2016,15:00:00,94.05006,V ugm-3
19/12/2016,16:00:00,109.95441,V ugm-3
19/12/2016,17:00:00,233.55641,V ugm-3
19/12/2016,18:00:00,211.21363,V ugm-3
19/12/2016,19:00:00,160.74897,V ugm-3
19/12/2016,20:00:00,140.93691,V ugm-3
19/12/2016,21:00:00,148.91729,V ugm-3
19/12/2016,22:00:00,177.47857,V ugm-3
19/12/2016,23:00:00,141.26729,V ugm-3
19/12/2016,24:00:00,139.78223,V ugm-3
20/12/2016,01:00:00,142.91858,V ugm-3
20/12/2016,02:00:00,148.11356,V ugm-3
20/12/2016,03:00:00,95.66899,V ugm-3
20/12/2016,04:00:00,45.58061,V ugm-3
20/12/2016,05:00:00,30.5541,V ugm-3
20/12/2016,06:00:00,35.06234,V ugm-3
20/12/2016,07:00:00,58.21363,V ugm-3
20/12/2016,08:00:00,91.21669,V ugm-3
20/12/2016,09:00:00,131.17551,V ugm-3
20/12/2016,10:00:00,131.67658,V ugm-3
20/12/2016,11:00:00,92.38523,V ugm-3
20/12/2016,12:00:00,85.3171,V ugm-3
20/12/2016,13:00:00,64.55787,V ugm-3
20/12/2016,14:00:00,65.11489,V ugm-3
20/12/2016,15:00:00,69.73453,V ugm-3
20/12/2016,16:00:00,75.0771,V ugm-3
20/12/2016,17:00:00,95.94678,V ugm-3
20/12/2016,18:00:00,85.42898,V ugm-3
20/12/2016,19:00:00,89.88081,V ugm-3
20/12/2016,20:00:00,68.67692,V ugm-3
20/12/2016,21:00:00,52.03626,V ugm-3
20/12/2016,22:00:00,36.84336,V ugm-3
20/12/2016,23:00:00,37.62127,V ugm-3
20/12/2016,24:00:00,33.33679,V ugm-3
21/12/2016,01:00:00,27.01215,V ugm-3
21/12/2016,02:00:00,27.76249,V ugm-3
21/12/2016,03:00:00,18.68369,V ugm-3
21/12/2016,04:00:00,13.78721,V ugm-3
21/12/2016,05:00:00,9.17283,V ugm-3
21/12/2016,06:00:00,11.98659,V ugm-3
21/12/2016,07:00:00,18.34566,V ugm-3
21/12/2016,08:00:00,35.56628,V ugm-3
21/12/2016,09:00:00,No data,V ugm-3
21/12/2016,10:00:00,33.61538,V ugm-3
21/12/2016,11:00:00,35.84694,V ugm-3
21/12/2016,12:00:00,39.1111,V ugm-3
21/12/2016,13:00:00,31.96457,V ugm-3
21/12/2016,14:00:00,34.04633,V ugm-3
21/12/2016,15:00:00,35.50939,V ugm-3
21/12/2016,16:00:00,32.63968,V ugm-3
21/12/2016,17:00:00,81.93724,V ugm-3
21/12/2016,18:00:00,169.83861,V ugm-3
21/12/2016,19:00:00,157.00812,V ugm-3
21/12/2016,20:00:00,142.15134,V ugm-3
21/12/2016,21:00:00,72.20166,V ugm-3
21/12/2016,22:00:00,85.93197,V ugm-3
21/12/2016,23:00:00,126.16954,V ugm-3
21/12/2016,24:00:00,114.74522,V ugm-3
22/12/2016,01:00:00,93.71569,V ugm-3
22/12/2016,02:00:00,46.51328,V ugm-3
22/12/2016,03:00:00,42.29876,V ugm-3
22/12/2016,04:00:00,31.03366,V ugm-3
22/12/2016,05:00:00,28.90792,V ugm-3
22/12/2016,06:00:00,15.40184,V ugm-3
22/12/2016,07:00:00,27.87278,V ugm-3
22/12/2016,08:00:00,110.63095,V ugm-3
22/12/2016,09:00:00,145.74541,V ugm-3
22/12/2016,10:00:00,163.61916,V ugm-3
22/12/2016,11:00:00,56.55071,V ugm-3
22/12/2016,12:00:00,46.49383,V ugm-3
22/12/2016,13:00:00,28.16061,V ugm-3
22/12/2016,14:00:00,No data,V ugm-3
22/12/2016,15:00:00,33.10298,V ugm-3
22/12/2016,16:00:00,41.37933,V ugm-3
22/12/2016,17:00:00,72.06826,V ugm-3
22/12/2016,18:00:00,74.25186,V ugm-3
22/12/2016,19:00:00,100.86095,V ugm-3
22/12/2016,20:00:00,82.01087,V ugm-3
22/12/2016,21:00:00,53.90764,V ugm-3
22/12/2016,22:00:00,32.24092,V ugm-3
22/12/2016,23:00:00,32.52876,V ugm-3
22/12/2016,24:00:00,46.03388,V ugm-3
23/12/2016,01:00:00,45.1707,V ugm-3
23/12/2016,02:00:00,29.98354,V ugm-3
23/12/2016,03:00:00,36.34419,V ugm-3
23/12/2016,04:00:00,13.09298,V ugm-3
23/12/2016,05:00:00,8.98301,V ugm-3
23/12/2016,06:00:00,9.92253,V ugm-3
23/12/2016,07:00:00,13.91487,V ugm-3
23/12/2016,08:00:00,25.1881,V ugm-3
23/12/2016,09:00:00,41.86271,V ugm-3
23/12/2016,10:00:00,39.10345,V ugm-3
23/12/2016,11:00:00,30.11996,V ugm-3
23/12/2016,12:00:00,22.89836,V ugm-3
23/12/2016,13:00:00,23.19193,V ugm-3
23/12/2016,14:00:00,20.961,V ugm-3
23/12/2016,15:00:00,21.19576,V ugm-3
23/12/2016,16:00:00,24.95334,V ugm-3
23/12/2016,17:00:00,17.79055,V ugm-3
23/12/2016,18:00:00,13.79773,V ugm-3
23/12/2016,19:00:00,12.50584,V ugm-3
23/12/2016,20:00:00,13.85702,V ugm-3
23/12/2016,21:00:00,14.38439,V ugm-3
23/12/2016,22:00:00,12.21275,V ugm-3
23/12/2016,23:00:00,13.91487,V ugm-3
23/12/2016,24:00:00,12.56465,V ugm-3
24/12/2016,01:00:00,14.77789,V ugm-3
24/12/2016,02:00:00,21.80696,V ugm-3
24/12/2016,03:00:00,23.30477,V ugm-3
24/12/2016,04:00:00,16.95479,V ugm-3
24/12/2016,05:00:00,8.44703,V ugm-3
24/12/2016,06:00:00,3.41477,V ugm-3
24/12/2016,07:00:00,3.29476,V ugm-3
24/12/2016,08:00:00,4.13387,V ugm-3
24/12/2016,09:00:00,7.18861,V ugm-3
24/12/2016,10:00:00,8.20749,V ugm-3
24/12/2016,11:00:00,10.06453,V ugm-3
24/12/2016,12:00:00,13.3,V ugm-3
24/12/2016,13:00:00,13.47978,V ugm-3
24/12/2016,14:00:00,16.95431,V ugm-3
24/12/2016,15:00:00,12.82044,V ugm-3
24/12/2016,16:00:00,16.29498,V ugm-3
24/12/2016,17:00:00,17.13409,V ugm-3
24/12/2016,18:00:00,19.05089,V ugm-3
24/12/2016,19:00:00,10.24478,V ugm-3
24/12/2016,20:00:00,9.0466,V ugm-3
24/12/2016,21:00:00,13.47882,V ugm-3
24/12/2016,22:00:00,23.84362,V ugm-3
24/12/2016,23:00:00,12.52066,V ugm-3
24/12/2016,24:00:00,6.83002,V ugm-3
25/12/2016,01:00:00,5.21858,V ugm-3
25/12/2016,02:00:00,5.13697,V ugm-3
25/12/2016,03:00:00,3.18001,V ugm-3
25/12/2016,04:00:00,2.14009,V ugm-3
25/12/2016,05:00:00,2.14009,V ugm-3
25/12/2016,06:00:00,1.28472,V ugm-3
25/12/2016,07:00:00,1.52904,V ugm-3
25/12/2016,08:00:00,2.62969,V ugm-3
25/12/2016,09:00:00,2.38489,V ugm-3
25/12/2016,10:00:00,2.62969,V ugm-3
25/12/2016,11:00:00,2.14009,V ugm-3
25/12/2016,12:00:00,2.26249,V ugm-3
25/12/2016,13:00:00,2.75209,V ugm-3
25/12/2016,14:00:00,4.83098,V ugm-3
25/12/2016,15:00:00,4.64738,V ugm-3
25/12/2016,16:00:00,3.05761,V ugm-3
25/12/2016,17:00:00,2.44561,V ugm-3
25/12/2016,18:00:00,2.14009,V ugm-3
25/12/2016,19:00:00,3.30193,V ugm-3
25/12/2016,20:00:00,3.66913,V ugm-3
25/12/2016,21:00:00,4.34233,V ugm-3
25/12/2016,22:00:00,3.24073,V ugm-3
25/12/2016,23:00:00,3.36361,V ugm-3
25/12/2016,24:00:00,6.17642,V ugm-3
26/12/2016,01:00:00,5.8191,V ugm-3
26/12/2016,02:00:00,3.99011,V ugm-3
26/12/2016,03:00:00,4.67606,V ugm-3
26/12/2016,04:00:00,5.04996,V ugm-3
26/12/2016,05:00:00,3.24217,V ugm-3
26/12/2016,06:00:00,1.683,V ugm-3
26/12/2016,07:00:00,2.99258,V ugm-3
26/12/2016,08:00:00,3.74085,V ugm-3
26/12/2016,09:00:00,3.36696,V ugm-3
26/12/2016,10:00:00,4.80133,V ugm-3
26/12/2016,11:00:00,5.11307,V ugm-3
26/12/2016,12:00:00,5.92349,V ugm-3
26/12/2016,13:00:00,7.04469,V ugm-3
26/12/2016,14:00:00,6.10948,V ugm-3
26/12/2016,15:00:00,7.79344,V ugm-3
26/12/2016,16:00:00,8.22997,V ugm-3
26/12/2016,17:00:00,8.16781,V ugm-3
26/12/2016,18:00:00,15.89861,V ugm-3
26/12/2016,19:00:00,11.09776,V ugm-3
26/12/2016,20:00:00,10.78602,V ugm-3
26/12/2016,21:00:00,8.04254,V ugm-3
26/12/2016,22:00:00,8.85296,V ugm-3
26/12/2016,23:00:00,15.96077,V ugm-3
26/12/2016,24:00:00,12.78124,V ugm-3
27/12/2016,01:00:00,12.46376,V ugm-3
27/12/2016,02:00:00,12.03982,V ugm-3
27/12/2016,03:00:00,13.03608,V ugm-3
27/12/2016,04:00:00,11.12836,V ugm-3
27/12/2016,05:00:00,9.53859,V ugm-3
27/12/2016,06:00:00,14.2443,V ugm-3
27/12/2016,07:00:00,58.82133,V ugm-3
27/12/2016,08:00:00,95.89466,V ugm-3
27/12/2016,09:00:00,162.28328,V ugm-3
27/12/2016,10:00:00,179.83429,V ugm-3
27/12/2016,11:00:00,118.46933,V ugm-3
27/12/2016,12:00:00,85.02067,V ugm-3
27/12/2016,13:00:00,40.12568,V ugm-3
27/12/2016,14:00:00,44.89498,V ugm-3
27/12/2016,15:00:00,66.51579,V ugm-3
27/12/2016,16:00:00,55.13307,V ugm-3
27/12/2016,17:00:00,74.46462,V ugm-3
27/12/2016,18:00:00,130.04283,V ugm-3
27/12/2016,19:00:00,197.89403,V ugm-3
27/12/2016,20:00:00,207.30544,V ugm-3
27/12/2016,21:00:00,172.45778,V ugm-3
27/12/2016,22:00:00,159.29452,V ugm-3
27/12/2016,23:00:00,163.80945,V ugm-3
27/12/2016,24:00:00,199.73815,V ugm-3
28/12/2016,01:00:00,227.00993,V ugm-3
28/12/2016,02:00:00,220.01272,V ugm-3
28/12/2016,03:00:00,255.70986,V ugm-3
28/12/2016,04:00:00,224.48303,V ugm-3
28/12/2016,05:00:00,200.124,V ugm-3
28/12/2016,06:00:00,156.71694,V ugm-3
28/12/2016,07:00:00,127.10953,V ugm-3
28/12/2016,08:00:00,211.91504,V ugm-3
28/12/2016,09:00:00,94.52244,V ugm-3
28/12/2016,10:00:00,43.14743,V ugm-3
28/12/2016,11:00:00,83.1206,V ugm-3
28/12/2016,12:00:00,49.88565,V ugm-3
28/12/2016,13:00:00,No data,V ugm-3
28/12/2016,14:00:00,No data,V ugm-3
28/12/2016,15:00:00,No data,V ugm-3
28/12/2016,16:00:00,No data,V ugm-3
28/12/2016,17:00:00,203.94661,V ugm-3
28/12/2016,18:00:00,138.90057,V ugm-3
28/12/2016,19:00:00,124.25991,V ugm-3
28/12/2016,20:00:00,141.42698,V ugm-3
28/12/2016,21:00:00,171.42359,V ugm-3
28/12/2016,22:00:00,223.77111,V ugm-3
28/12/2016,23:00:00,129.89509,V ugm-3
28/12/2016,24:00:00,96.92024,V ugm-3
29/12/2016,01:00:00,64.34734,V ugm-3
29/12/2016,02:00:00,109.7724,V ugm-3
29/12/2016,03:00:00,71.9143,V ugm-3
29/12/2016,04:00:00,28.7138,V ugm-3
29/12/2016,05:00:00,22.84673,V ugm-3
29/12/2016,06:00:00,42.46658,V ugm-3
29/12/2016,07:00:00,50.31405,V ugm-3
29/12/2016,08:00:00,34.47186,V ugm-3
29/12/2016,09:00:00,79.61546,V ugm-3
29/12/2016,10:00:00,206.90477,V ugm-3
29/12/2016,11:00:00,286.77603,V ugm-3
29/12/2016,12:00:00,312.5943,V ugm-3
29/12/2016,13:00:00,168.87566,V ugm-3
29/12/2016,14:00:00,29.5945,V ugm-3
29/12/2016,15:00:00,45.76708,V ugm-3
29/12/2016,16:00:00,61.353,V ugm-3
29/12/2016,17:00:00,131.83675,V ugm-3
29/12/2016,18:00:00,158.24025,V ugm-3
29/12/2016,19:00:00,141.9577,V ugm-3
29/12/2016,20:00:00,77.23201,V ugm-3
29/12/2016,21:00:00,126.88577,V ugm-3
29/12/2016,22:00:00,47.124,V ugm-3
29/12/2016,23:00:00,52.8811,V ugm-3
29/12/2016,24:00:00,62.92938,V ugm-3
30/12/2016,01:00:00,52.17683,V ugm-3
30/12/2016,02:00:00,55.79719,V ugm-3
30/12/2016,03:00:00,29.16323,V ugm-3
30/12/2016,04:00:00,14.87925,V ugm-3
30/12/2016,05:00:00,21.53762,V ugm-3
30/12/2016,06:00:00,36.49193,V ugm-3
30/12/2016,07:00:00,67.40319,V ugm-3
30/12/2016,08:00:00,137.67036,V ugm-3
30/12/2016,09:00:00,242.67999,V ugm-3
30/12/2016,10:00:00,341.2555,V ugm-3
30/12/2016,11:00:00,288.39735,V ugm-3
30/12/2016,12:00:00,98.68643,V ugm-3
30/12/2016,13:00:00,28.41927,V ugm-3
30/12/2016,14:00:00,19.56631,V ugm-3
30/12/2016,15:00:00,41.06663,V ugm-3
30/12/2016,16:00:00,60.78164,V ugm-3
30/12/2016,17:00:00,108.39524,V ugm-3
30/12/2016,18:00:00,109.51166,V ugm-3
30/12/2016,19:00:00,103.26209,V ugm-3
30/12/2016,20:00:00,98.79832,V ugm-3
30/12/2016,21:00:00,112.78443,V ugm-3
30/12/2016,22:00:00,88.97763,V ugm-3
30/12/2016,23:00:00,105.94007,V ugm-3
30/12/2016,24:00:00,62.12087,V ugm-3
31/12/2016,01:00:00,66.79661,V ugm-3
31/12/2016,02:00:00,50.04694,V ugm-3
31/12/2016,03:00:00,35.34778,V ugm-3
31/12/2016,04:00:00,16.10851,V ugm-3
31/12/2016,05:00:00,9.80826,V ugm-3
31/12/2016,06:00:00,8.14821,V ugm-3
31/12/2016,07:00:00,7.77097,V ugm-3
31/12/2016,08:00:00,18.29641,V ugm-3
31/12/2016,09:00:00,9.84603,V ugm-3
31/12/2016,10:00:00,14.56178,V ugm-3
31/12/2016,11:00:00,15.0901,V ugm-3
31/12/2016,12:00:00,14.78793,V ugm-3
31/12/2016,13:00:00,16.93806,V ugm-3
31/12/2016,14:00:00,18.25864,V ugm-3
31/12/2016,15:00:00,16.25912,V ugm-3
31/12/2016,16:00:00,27.84074,V ugm-3
31/12/2016,17:00:00,18.3337,V ugm-3
31/12/2016,18:00:00,23.04945,V ugm-3
31/12/2016,19:00:00,24.03008,V ugm-3
31/12/2016,20:00:00,17.20246,V ugm-3
31/12/2016,21:00:00,33.08386,V ugm-3
31/12/2016,22:00:00,36.97006,V ugm-3
31/12/2016,23:00:00,36.62963,V ugm-3
31/12/2016,24:00:00,33.4611,V ugm-3
01/01/2017,01:00:00,30.69945,V ugm-3
01/01/2017,02:00:00,27.76376,V ugm-3
01/01/2017,03:00:00,42.76589,V ugm-3
01/01/2017,04:00:00,58.91456,V ugm-3
01/01/2017,05:00:00,31.21487,V ugm-3
01/01/2017,06:00:00,15.83933,V ugm-3
01/01/2017,07:00:00,9.34878,V ugm-3
01/01/2017,08:00:00,5.06048,V ugm-3
01/01/2017,09:00:00,5.40807,V ugm-3
01/01/2017,10:00:00,6.95385,V ugm-3
01/01/2017,11:00:00,7.88093,V ugm-3
01/01/2017,12:00:00,11.43484,V ugm-3
01/01/2017,13:00:00,10.27634,V ugm-3
01/01/2017,14:00:00,14.60337,V ugm-3
01/01/2017,15:00:00,14.2945,V ugm-3
01/01/2017,16:00:00,16.22565,V ugm-3
01/01/2017,17:00:00,20.01192,V ugm-3
01/01/2017,18:00:00,21.51849,V ugm-3
01/01/2017,19:00:00,21.51849,V ugm-3
01/01/2017,20:00:00,20.01192,V ugm-3
01/01/2017,21:00:00,21.90482,V ugm-3
01/01/2017,22:00:00,18.69851,V ugm-3
01/01/2017,23:00:00,17.65477,V ugm-3
01/01/2017,24:00:00,13.05759,V ugm-3
02/01/2017,01:00:00,11.68091,V ugm-3
02/01/2017,02:00:00,13.34925,V ugm-3
02/01/2017,03:00:00,8.25244,V ugm-3
02/01/2017,04:00:00,10.05114,V ugm-3
02/01/2017,05:00:00,9.42528,V ugm-3
02/01/2017,06:00:00,9.97273,V ugm-3
02/01/2017,07:00:00,6.88404,V ugm-3
02/01/2017,08:00:00,14.70521,V ugm-3
02/01/2017,09:00:00,18.4212,V ugm-3
02/01/2017,10:00:00,20.49387,V ugm-3
02/01/2017,11:00:00,20.76736,V ugm-3
02/01/2017,12:00:00,14.07983,V ugm-3
02/01/2017,13:00:00,14.82283,V ugm-3
02/01/2017,14:00:00,16.73916,V ugm-3
02/01/2017,15:00:00,24.327,V ugm-3
02/01/2017,16:00:00,42.239,V ugm-3
02/01/2017,17:00:00,38.60238,V ugm-3
